trade_date,version_id,active_rebalance_date,strategy_return,strategy_nav,baseline_return,delta_stock_return,incremental_commission,turnover_proxy,accepted
2023-09-05,dual_sleeve_mom12_60_40,2023-07-03,-0.007979999161961633,1.5115313170984763,-0.0075095871348932,-0.0004704120270684331,0.0,0.0,False
2023-09-06,dual_sleeve_mom12_60_40,2023-07-03,-0.002958621265493897,1.5070592684002488,-0.0036680705334131,0.0007094492679192029,0.0,0.0,False
2023-09-07,dual_sleeve_mom12_60_40,2023-07-03,-0.0017667977749019302,1.5043965994381938,-0.0031405409226265,0.00137374314772457,0.0,0.0,False
2023-09-08,dual_sleeve_mom12_60_40,2023-07-03,0.0020435987851088497,1.5074709825011277,0.0017313744237739,0.00031222436133494964,0.0,0.0,False
2023-09-11,dual_sleeve_mom12_60_40,2023-07-03,0.010626284237303442,1.5234897976406718,0.0101158472499154,0.0005104369873880422,0.0,0.0,False
2023-09-12,dual_sleeve_mom12_60_40,2023-07-03,0.0008353648981595319,1.524762467540325,-0.0003762678943526,0.001211632792512132,0.0,0.0,False
2023-09-13,dual_sleeve_mom12_60_40,2023-07-03,0.003678130922787481,1.530370743522091,0.0026884892621927,0.0009896416605947808,0.0,0.0,False
2023-09-14,dual_sleeve_mom12_60_40,2023-07-03,0.010425920121051344,1.5463262666496462,0.0108677328283925,-0.0004418127073411552,0.0,0.0,False
2023-09-15,dual_sleeve_mom12_60_40,2023-07-03,-0.0021866051276366,1.542945061705991,-0.0004854707495079,-0.0017011343781287,0.0,0.0,False
2023-09-18,dual_sleeve_mom12_60_40,2023-07-03,-0.00088404662756459,1.5415810263276724,-0.0037427771505145,0.00285873052294991,0.0,0.0,False
2023-09-19,dual_sleeve_mom12_60_40,2023-07-03,0.006911391693499342,1.5522354966278895,0.0088654991242713,-0.0019541074307719577,0.0,0.0,False
2023-09-20,dual_sleeve_mom12_60_40,2023-07-03,-0.0038690060503605525,1.5462298880998517,-0.0040397938136361,0.00017078776327554763,0.0,0.0,False
2023-09-21,dual_sleeve_mom12_60_40,2023-07-03,-0.0031623596051621934,1.5413401531614304,-0.0018492475830155,-0.0013131120221466933,0.0,0.0,False
2023-09-22,dual_sleeve_mom12_60_40,2023-07-03,-0.0005744570712712321,1.5404547194112126,-0.0011553675800513,0.0005809105087800679,0.0,0.0,False
2023-09-25,dual_sleeve_mom12_60_40,2023-07-03,0.003396496141092949,1.5456868679212215,0.0030122138884232,0.00038428225266974884,0.0,0.0,False
2023-09-26,dual_sleeve_mom12_60_40,2023-07-03,-0.002474836172116498,1.5418615461497245,-0.000820082504471,-0.0016547536676454978,0.0,0.0,False
2023-09-27,dual_sleeve_mom12_60_40,2023-07-03,-0.005860071307255124,1.5328261275433726,-0.0069620688187043,0.0011019975114491757,0.0,0.0,False
2023-09-28,dual_sleeve_mom12_60_40,2023-07-03,0.002617460857026724,1.536838239932845,0.0030249632108736,-0.00040750235384687575,0.0,0.0,False
2023-10-09,dual_sleeve_mom12_60_40,2023-10-09,-0.005761655617337243,1.5279835072547974,-0.0044937731872883,-0.001267882430048943,0.0,0.82857142852,False
2023-10-10,dual_sleeve_mom12_60_40,2023-10-09,-0.007803027685337821,1.5160606096449487,-0.0079166942882592,0.0001136666029213791,0.0,0.0,False
2023-10-11,dual_sleeve_mom12_60_40,2023-10-09,-0.008258551730231226,1.50354014467403,-0.0097494612588945,0.0014909095286632754,0.0,0.0,False
2023-10-12,dual_sleeve_mom12_60_40,2023-10-09,0.011196442153914134,1.5203744449299603,0.011012530158603,0.00018391199531113416,0.0,0.0,False
2023-10-13,dual_sleeve_mom12_60_40,2023-10-09,-0.0057922730631930555,1.5115680209866253,-0.0075436071186393,0.0017513340554462442,0.0,0.0,False
2023-10-16,dual_sleeve_mom12_60_40,2023-10-09,0.0066366233044076245,1.5215997285409026,0.0061136656554809,0.0005229576489267244,0.0,0.0,False
2023-10-17,dual_sleeve_mom12_60_40,2023-10-09,0.002080528975349472,1.5247654608650159,0.0016284232490575,0.000452105726291972,0.0,0.0,False
2023-10-18,dual_sleeve_mom12_60_40,2023-10-09,-0.012289062267699003,1.5060275231728089,-0.0117930194760605,-0.0004960427916385039,0.0,0.0,False
2023-10-19,dual_sleeve_mom12_60_40,2023-10-09,-0.015983698934329504,1.4819556326556007,-0.0158366980258026,-0.00014700090852690385,0.0,0.0,False
2023-10-20,dual_sleeve_mom12_60_40,2023-10-09,-0.0007569300610158365,1.480833895888152,-0.0025648828387963,0.0018079527777804633,0.0,0.0,False
2023-10-23,dual_sleeve_mom12_60_40,2023-10-09,-0.018636259126967775,1.4532366916803832,-0.0183782517296088,-0.00025800739735897785,0.0,0.0,False
2023-10-24,dual_sleeve_mom12_60_40,2023-10-09,0.011493950465177823,1.4699401222287365,0.0132349197258807,-0.0017409692607028785,0.0,0.0,False
2023-10-25,dual_sleeve_mom12_60_40,2023-10-09,0.013210210194690326,1.4893583402169868,0.011848316415036,0.001361893779654327,0.0,0.0,False
2023-10-26,dual_sleeve_mom12_60_40,2023-10-09,0.006451797151632919,1.4989673781141595,0.0078901893525045,-0.0014383922008715808,0.0,0.0,False
2023-10-27,dual_sleeve_mom12_60_40,2023-10-09,0.002593742471502389,1.5028553134661706,0.0039639926787866,-0.0013702502072842114,0.0,0.0,False
2023-10-30,dual_sleeve_mom12_60_40,2023-10-09,-0.004907307606451038,1.4954803401550028,-0.007049289545569,0.002141981939117962,0.0,0.0,False
2023-10-31,dual_sleeve_mom12_60_40,2023-10-09,0.0013895072459961454,1.497558320923893,0.0012772502324565,0.00011225701353964553,0.0,0.0,False
2023-11-01,dual_sleeve_mom12_60_40,2023-10-09,0.0006475492278189155,1.498528063658221,0.0004629846200037,0.00018456460781521547,0.0,0.0,False
2023-11-02,dual_sleeve_mom12_60_40,2023-10-09,-0.001422055764351081,1.496397073187254,0.000311253272146,-0.0017333090364970811,0.0,0.0,False
2023-11-03,dual_sleeve_mom12_60_40,2023-10-09,-0.007680472613122303,1.4849040364482828,-0.0058726756016754,-0.0018077970114469023,0.0,0.0,False
2023-11-06,dual_sleeve_mom12_60_40,2023-10-09,0.00022308553112308522,1.4852352970539209,0.0013436126080783,-0.0011205270769552148,0.0,0.0,False
2023-11-07,dual_sleeve_mom12_60_40,2023-10-09,0.00032860256109791,1.485723349176366,0.0002601797427947,6.842281830320996e-05,0.0,0.0,False
2023-11-08,dual_sleeve_mom12_60_40,2023-10-09,-0.0044921002948424766,1.4790493308814765,-0.0055172460204865,0.0010251457256440228,0.0,0.0,False
2023-11-09,dual_sleeve_mom12_60_40,2023-10-09,8.836252215640105e-05,1.4791800234107468,0.0003658164175752,-0.00027745389541879894,0.0,0.0,False
2023-11-10,dual_sleeve_mom12_60_40,2023-10-09,-0.00017571149027475596,1.4789201144844488,0.000784739087984,-0.0009604505782587559,0.0,0.0,False
2023-11-13,dual_sleeve_mom12_60_40,2023-10-09,0.005112343888548395,1.4864808626933845,0.0043577245286459,0.0007546193599024948,0.0,0.0,False
2023-11-14,dual_sleeve_mom12_60_40,2023-10-09,-0.002107162566723332,1.4833486058633663,-0.0013407888631453,-0.0007663737035780321,0.0,0.0,False
2023-11-15,dual_sleeve_mom12_60_40,2023-10-09,0.0008987671309130187,1.484681790834002,2.0119075066826756e-05,0.0008786480558461919,0.0,0.0,False
2023-11-16,dual_sleeve_mom12_60_40,2023-10-09,-0.0034673777965488067,1.4795338381575238,-0.0021311420036871,-0.0013362357928617065,0.0,0.0,False
2023-11-17,dual_sleeve_mom12_60_40,2023-10-09,-0.004452873774161741,1.4729456607316074,-0.0041428564997276,-0.0003100172744341415,0.0,0.0,False
2023-11-20,dual_sleeve_mom12_60_40,2023-10-09,0.004195819662016613,1.4791258750959873,0.0036391307570087,0.0005566889050079131,0.0,0.0,False
2023-11-21,dual_sleeve_mom12_60_40,2023-10-09,0.0035305916226265957,1.4843480645194116,0.0028756053174245,0.0006549863052020958,0.0,0.0,False
2023-11-22,dual_sleeve_mom12_60_40,2023-10-09,-0.001649699179630468,1.481899336735088,-0.0012172720500577,-0.0004324271295727678,0.0,0.0,False
2023-11-23,dual_sleeve_mom12_60_40,2023-10-09,0.005861061086219299,1.4905848392713201,0.0049206942972079,0.0009403667890113983,0.0,0.0,False
2023-11-24,dual_sleeve_mom12_60_40,2023-10-09,0.0007216887202391574,1.4916605775363818,0.0004494722744972,0.0002722164457419575,0.0,0.0,False
2023-11-27,dual_sleeve_mom12_60_40,2023-10-09,-0.0021732253122169753,1.4884188630120436,-0.0023568807880864,0.00018365547586942475,0.0,0.0,False
2023-11-28,dual_sleeve_mom12_60_40,2023-10-09,0.002904690964302953,1.4927422598345328,0.0014893932778907,0.0014152976864122535,0.0,0.0,False
2023-11-29,dual_sleeve_mom12_60_40,2023-10-09,-0.004846551950764117,1.4855076069231437,-0.0062354800630762,0.0013889281123120832,0.0,0.0,False
2023-11-30,dual_sleeve_mom12_60_40,2023-10-09,0.005665024001638716,1.4939230431709802,0.0053076740532476,0.0003573499483911166,0.0,0.0,False
2023-12-01,dual_sleeve_mom12_60_40,2023-10-09,0.006505944448414176,1.5036424235000565,0.0062558117301751,0.0002501327182390762,0.0,0.0,False
2023-12-04,dual_sleeve_mom12_60_40,2023-10-09,0.009607480688790944,1.5180886390466801,0.0086471347241281,0.0009603459646628444,0.0,0.0,False
2023-12-05,dual_sleeve_mom12_60_40,2023-10-09,-0.01014173201672344,1.5026925908918363,-0.0097766339077597,-0.0003650981089637404,0.0,0.0,False
2023-12-06,dual_sleeve_mom12_60_40,2023-10-09,0.0034287379670067146,1.5078449300309669,0.0015150255545803,0.0019137124124264148,0.0,0.0,False
2023-12-07,dual_sleeve_mom12_60_40,2023-10-09,-0.002687336817690028,1.5037928428351273,-0.0015647128073508,-0.0011226240103392278,0.0,0.0,False
2023-12-08,dual_sleeve_mom12_60_40,2023-10-09,-0.0007674916653359935,1.5026386943618595,0.0010412108563635,-0.0018087025216994934,0.0,0.0,False
2023-12-11,dual_sleeve_mom12_60_40,2023-10-09,0.011400265000450797,1.519769173677516,0.0117463206990662,-0.00034605569861540365,0.0,0.0,False
2023-12-12,dual_sleeve_mom12_60_40,2023-10-09,0.012543906042464567,1.538833015398361,0.0138174418380849,-0.0012735357956203332,0.0,0.0,False
2023-12-13,dual_sleeve_mom12_60_40,2023-10-09,0.0015383492282894263,1.5412002779800653,0.0031476931134835,-0.0016093438851940737,0.0,0.0,False
2023-12-14,dual_sleeve_mom12_60_40,2023-10-09,0.004362118437085161,1.547923176127883,0.006552926239574,-0.0021908078024888383,0.0,0.0,False
2023-12-15,dual_sleeve_mom12_60_40,2023-10-09,0.00286072618466856,1.5523513604896872,-0.0003105694570786,0.00317129564174716,0.0,0.0,False
2023-12-18,dual_sleeve_mom12_60_40,2023-10-09,-0.006364285534626481,1.542471753181465,-0.0083573610464573,0.0019930755118308194,0.0,0.0,False
2023-12-19,dual_sleeve_mom12_60_40,2023-10-09,-0.009913047101342954,1.527181158039686,-0.0115131064891405,0.0016000593877975448,0.0,0.0,False
2023-12-20,dual_sleeve_mom12_60_40,2023-10-09,-0.006369653792603222,1.5174535427843863,-0.0061996738141215,-0.00016997997848172192,0.0,0.0,False
2023-12-21,dual_sleeve_mom12_60_40,2023-10-09,0.0026980917906840596,1.5215477717309172,-8.158167715288656e-05,0.002779673467836946,0.0,0.0,False
2023-12-22,dual_sleeve_mom12_60_40,2023-10-09,-0.005616929304935934,1.5130013454630218,-0.0063663623684835,0.0007494330635475664,0.0,0.0,False
2023-12-25,dual_sleeve_mom12_60_40,2023-10-09,-0.007034179574060675,1.5023586223032395,-0.0061437573342801,-0.0008904222397805751,0.0,0.0,False
2023-12-26,dual_sleeve_mom12_60_40,2023-10-09,-0.0023153754936261956,1.4988800979665207,-0.0019631769974868,-0.0003521984961393958,0.0,0.0,False
2023-12-27,dual_sleeve_mom12_60_40,2023-10-09,0.002061270882775808,1.5019696958692312,0.0057807069306277,-0.0037194360478518917,0.0,0.0,False
2023-12-28,dual_sleeve_mom12_60_40,2023-10-09,-0.002783399042364786,1.4977891148560878,-0.0009228181430573,-0.0018605808993074858,0.0,0.0,False
2023-12-29,dual_sleeve_mom12_60_40,2023-10-09,0.009086252421999945,1.511398404828594,0.004848378671751,0.004237873750248944,0.0,0.0,False
2024-01-02,dual_sleeve_mom12_60_40,2024-01-02,0.012958631050149336,1.530984059126552,0.0111515008093516,0.0018071302407977365,0.0,0.791428571372,False
2024-01-03,dual_sleeve_mom12_60_40,2024-01-02,0.012147119972714407,1.5495811061690754,0.0098032818480351,0.002343838124679308,0.0,0.0,False
2024-01-04,dual_sleeve_mom12_60_40,2024-01-02,0.0031125460110401726,1.5544042486598653,0.0033587351165571,-0.0002461891055169275,0.0,0.0,False
2024-01-05,dual_sleeve_mom12_60_40,2024-01-02,0.0009232316763607112,1.5558393239000978,-2.6328197780811635e-05,0.0009495598741415228,0.0,0.0,False
2024-01-08,dual_sleeve_mom12_60_40,2024-01-02,-0.00851016658050863,1.542598872081202,-0.0093242381650004,0.0008140715844917712,0.0,0.0,False
2024-01-09,dual_sleeve_mom12_60_40,2024-01-02,0.007015060552818812,1.5534202965775616,0.0074383283223009,-0.0004232677694820881,0.0,0.0,False
2024-01-10,dual_sleeve_mom12_60_40,2024-01-02,-0.005761494314775422,1.5444702743703733,-0.0034735444945359,-0.0022879498202395213,0.0,0.0,False
2024-01-11,dual_sleeve_mom12_60_40,2024-01-02,-0.0037128936711058476,1.5387358204634525,-0.002898730534677,-0.0008141631364288476,0.0,0.0,False
2024-01-12,dual_sleeve_mom12_60_40,2024-01-02,0.010116430299659031,1.5543023341407596,0.0088468837118484,0.001269546587810632,0.0,0.0,False
2024-01-15,dual_sleeve_mom12_60_40,2024-01-02,0.004066171728933185,1.5606223943500577,0.0041701367243027,-0.00010396499536951493,0.0,0.0,False
2024-01-16,dual_sleeve_mom12_60_40,2024-01-02,0.002236901858144607,1.5641133534838412,0.001930372848266,0.00030652900987860666,0.0,0.0,False
2024-01-17,dual_sleeve_mom12_60_40,2024-01-02,-0.00879514258752145,1.5503567535169045,-0.0095747598443114,0.0007796172567899501,0.0,0.0,False
2024-01-18,dual_sleeve_mom12_60_40,2024-01-02,-0.013507668470016929,1.5294150484801463,-0.0142010946646671,0.0006934261946501723,0.0,0.0,False
2024-01-19,dual_sleeve_mom12_60_40,2024-01-02,-0.004795393089876955,1.5220809021251107,-0.0067362999994649,0.0019409069095879445,0.0,0.0,False
2024-01-22,dual_sleeve_mom12_60_40,2024-01-02,-0.03683008128060031,1.4660225387841934,-0.0361152261241226,-0.000714855156477707,0.0,0.0,False
2024-01-23,dual_sleeve_mom12_60_40,2024-01-02,0.007633978215053192,1.4772141229080489,0.008150604392946,-0.0005166261778928075,0.0,0.0,False
2024-01-24,dual_sleeve_mom12_60_40,2024-01-02,0.02397674003282161,1.5126329019058278,0.0263438733104588,-0.0023671332776371906,0.0,0.0,False
2024-01-25,dual_sleeve_mom12_60_40,2024-01-02,0.02217880208416458,1.5461812876631928,0.0216627264931801,0.0005160755909844775,0.0,0.0,False
2024-01-26,dual_sleeve_mom12_60_40,2024-01-02,0.0182394669527236,1.574382810162445,0.0170705540023246,0.0011689129503989998,0.0,0.0,False
2024-01-29,dual_sleeve_mom12_60_40,2024-01-02,0.0009166805681512902,1.5758260162913524,0.0001691691078562,0.0007475114602950902,0.0,0.0,False
2024-01-30,dual_sleeve_mom12_60_40,2024-01-02,-0.012571016010615822,1.556016282210609,-0.0140266774060379,0.0014556613954220794,0.0,0.0,False
2024-01-31,dual_sleeve_mom12_60_40,2024-01-02,-0.008901116677879562,1.542165999729972,-0.0099913813240409,0.001090264646161339,0.0,0.0,False
2024-02-01,dual_sleeve_mom12_60_40,2024-01-02,-0.007109384974377314,1.531202147943496,-0.0109859662525089,0.003876581278131587,0.0,0.0,False
2024-02-02,dual_sleeve_mom12_60_40,2024-01-02,-0.003931834156944945,1.5251817150370244,-0.0093882447080566,0.005456410551111655,0.0,0.0,False
2024-02-05,dual_sleeve_mom12_60_40,2024-01-02,-0.020217815525581776,1.4943458724794154,-0.0173469163527524,-0.002870899172829374,0.0,0.0,False
2024-02-06,dual_sleeve_mom12_60_40,2024-01-02,0.018440262370725047,1.521902002440546,0.0217254049669199,-0.0032851425961948535,0.0,0.0,False
2024-02-07,dual_sleeve_mom12_60_40,2024-01-02,0.003167437126990052,1.5267225313467168,0.0041250996306612,-0.0009576625036711475,0.0,0.0,False
2024-02-08,dual_sleeve_mom12_60_40,2024-01-02,0.012086323448022535,1.5451749936759571,0.0090547699976097,0.0030315534504128344,0.0,0.0,False
2024-02-19,dual_sleeve_mom12_60_40,2024-01-02,0.022501267791594087,1.5799433899935347,0.019974231330387,0.002527036461207085,0.0,0.0,False
2024-02-20,dual_sleeve_mom12_60_40,2024-01-02,0.0026894273600237563,1.584192532973872,0.0061598661847939,-0.0034704388247701434,0.0,0.0,False
2024-02-21,dual_sleeve_mom12_60_40,2024-01-02,0.004206280622384794,1.5908560913274468,0.0050648722991699,-0.0008585916767851062,0.0,0.0,False
2024-02-22,dual_sleeve_mom12_60_40,2024-01-02,0.007947450095295147,1.603499340722068,0.0072036514676874,0.0007437986276077473,0.0,0.0,False
2024-02-23,dual_sleeve_mom12_60_40,2024-01-02,0.002625447627343816,1.6077092442616139,0.0050815626296434,-0.002456115002299584,0.0,0.0,False
2024-02-26,dual_sleeve_mom12_60_40,2024-01-02,-0.021246847202812027,1.573550491602239,-0.0198968743595066,-0.0013499728433054262,0.0,0.0,False
2024-02-27,dual_sleeve_mom12_60_40,2024-01-02,0.007654322395340746,1.5855949543703094,0.0051320287659113,0.0025222936294294466,0.0,0.0,False
2024-02-28,dual_sleeve_mom12_60_40,2024-01-02,-0.010083133265488467,1.5696071891403074,-0.0083822032751229,-0.0017009299903655672,0.0,0.0,False
2024-02-29,dual_sleeve_mom12_60_40,2024-01-02,0.009377369660312657,1.5843259759743602,0.0095071461992781,-0.00012977653896544358,0.0,0.0,False
2024-03-01,dual_sleeve_mom12_60_40,2024-01-02,-0.0013195680457280807,1.5822353500424475,-0.0018302718320163,0.0005107037862882194,0.0,0.0,False
2024-03-04,dual_sleeve_mom12_60_40,2024-01-02,0.005667163486210637,1.5912021364448,0.0033741492111338,0.0022930142750768366,0.0,0.0,False
2024-03-05,dual_sleeve_mom12_60_40,2024-01-02,0.0023874563832129965,1.595001062142437,0.0046630134878018,-0.002275557104588804,0.0,0.0,False
2024-03-06,dual_sleeve_mom12_60_40,2024-01-02,0.0018883147756544119,1.598012926215265,0.0015299131801731,0.00035840159548131205,0.0,0.0,False
2024-03-07,dual_sleeve_mom12_60_40,2024-01-02,0.0016018237220716198,1.6005726612286537,0.0026318807063792,-0.0010300569843075802,0.0,0.0,False
2024-03-08,dual_sleeve_mom12_60_40,2024-01-02,0.008672367308383763,1.6144534152505858,0.0096447428240775,-0.0009723755156937371,0.0,0.0,False
2024-03-11,dual_sleeve_mom12_60_40,2024-01-02,-0.004667943115953808,1.606917238544839,-0.0019428867649535,-0.002725056351000308,0.0,0.0,False
2024-03-12,dual_sleeve_mom12_60_40,2024-01-02,-0.015134288485614518,1.5825976894841944,-0.0152900286377151,0.00015574015210058245,0.0,0.0,False
2024-03-13,dual_sleeve_mom12_60_40,2024-01-02,0.0003183792502876962,1.5831015557500794,-0.0008635069571275,0.0011818862074151962,0.0,0.0,False
2024-03-14,dual_sleeve_mom12_60_40,2024-01-02,0.004113391192111441,1.5896134717457195,0.0062718922876541,-0.0021585010955426586,0.0,0.0,False
2024-03-15,dual_sleeve_mom12_60_40,2024-01-02,0.007364643780057002,1.6013204087131063,0.0084771109566661,-0.001112467176609098,0.0,0.0,False
2024-03-18,dual_sleeve_mom12_60_40,2024-01-02,0.010513117168251419,1.6181552777938193,0.007602286141241,0.002910831027010418,0.0,0.0,False
2024-03-19,dual_sleeve_mom12_60_40,2024-01-02,-0.002308623158897675,1.614419567044812,-0.0059275614131792,0.0036189382542815246,0.0,0.0,False
2024-03-20,dual_sleeve_mom12_60_40,2024-01-02,0.0061596698649855775,1.6243638586013809,0.0095727414581143,-0.003413071593128721,0.0,0.0,False
2024-03-21,dual_sleeve_mom12_60_40,2024-01-02,0.0006538891985834898,1.6254260125830897,0.0005220105751497,0.00013187862343378971,0.0,0.0,False
2024-03-22,dual_sleeve_mom12_60_40,2024-01-02,-0.0049179962699419846,1.6174321735161394,-0.007669884184859,0.0027518879149170147,0.0,0.0,False
2024-03-25,dual_sleeve_mom12_60_40,2024-01-02,0.0014423141046357737,1.6197650187532935,0.0012571615744034,0.0001851525302323736,0.0,0.0,False
2024-03-26,dual_sleeve_mom12_60_40,2024-01-02,0.009183867014277262,1.634640725279902,0.0077886957200019,0.001395171294275361,0.0,0.0,False
2024-03-27,dual_sleeve_mom12_60_40,2024-01-02,-0.007521078248729276,1.6223464644765122,-0.0074865599078489,-3.4518340880376745e-05,0.0,0.0,False
2024-03-28,dual_sleeve_mom12_60_40,2024-01-02,0.0005161528567501439,1.6231838432387902,0.0002126681391723,0.0003034847175778439,0.0,0.0,False
2024-03-29,dual_sleeve_mom12_60_40,2024-01-02,0.009356166289833674,1.6383706211951035,0.0141377526860768,-0.004781586396243127,0.0,0.0,False
2024-04-01,dual_sleeve_mom12_60_40,2024-04-01,-0.0013807301694020173,1.6361084734497575,-0.001069243218095,-0.00031148695130701713,0.0,0.74857142852,False
2024-04-02,dual_sleeve_mom12_60_40,2024-04-01,0.007086110373415673,1.6477021186755032,0.0077300390638159,-0.000643928690400227,0.0,0.0,False
2024-04-03,dual_sleeve_mom12_60_40,2024-04-01,0.006182277225896953,1.657888669958853,0.0029256500224181,0.003256627203478853,0.0,0.0,False
2024-04-08,dual_sleeve_mom12_60_40,2024-04-01,0.005108363694096913,1.6663577682493256,0.0066668530971039,-0.0015584894030069869,0.0,0.0,False
2024-04-09,dual_sleeve_mom12_60_40,2024-04-01,-0.00011458392447337754,1.6661668304366628,-0.0014128946757511,0.0012983107512777225,0.0,0.0,False
2024-04-10,dual_sleeve_mom12_60_40,2024-04-01,0.003130096465779445,1.6713820933440116,0.0016734464443126,0.001456650021466845,0.0,0.0,False
2024-04-11,dual_sleeve_mom12_60_40,2024-04-01,0.010345698462699868,1.6886737084977048,0.0086765529455752,0.0016691455171246687,0.0,0.0,False
2024-04-12,dual_sleeve_mom12_60_40,2024-04-01,-0.002190859481550421,1.6849740616921978,-0.0047556965362482,0.002564837054697779,0.0,0.0,False
2024-04-15,dual_sleeve_mom12_60_40,2024-04-01,0.017704659821409254,1.7148059542623564,0.0153789384220759,0.0023257213993333535,0.0,0.0,False
2024-04-16,dual_sleeve_mom12_60_40,2024-04-01,-0.014581282428890811,1.6898018843325133,-0.0138859093001972,-0.0006953731286936108,0.0,0.0,False
2024-04-17,dual_sleeve_mom12_60_40,2024-04-01,0.01744377887718234,1.7192784147490558,0.0178446455764187,-0.00040086669923635956,0.0,0.0,False
2024-04-18,dual_sleeve_mom12_60_40,2024-04-01,-0.006970212261357454,1.7072946792618848,-0.0077133060119826,0.0007430937506251467,0.0,0.0,False
2024-04-19,dual_sleeve_mom12_60_40,2024-04-01,0.002758647078695946,1.7120045027413038,0.0018573934777632,0.000901253600932746,0.0,0.0,False
2024-04-22,dual_sleeve_mom12_60_40,2024-04-01,-0.009597897895859055,1.6955728583267418,-0.0079303785699867,-0.0016675193258723535,0.0,0.0,False
2024-04-23,dual_sleeve_mom12_60_40,2024-04-01,-0.009499531108084176,1.6794657112130436,-0.0099631312233102,0.0004636001152260252,0.0,0.0,False
2024-04-24,dual_sleeve_mom12_60_40,2024-04-01,0.007183958122906775,1.6915309225512558,0.007399688175216,-0.00021573005230922517,0.0,0.0,False
2024-04-25,dual_sleeve_mom12_60_40,2024-04-01,0.0057760777449174065,1.7013013366678438,0.0086931826903011,-0.0029171049453836934,0.0,0.0,False
2024-04-26,dual_sleeve_mom12_60_40,2024-04-01,-0.011925265166569412,1.6810128670998408,-0.0082291805401493,-0.003696084626420112,0.0,0.0,False
2024-04-29,dual_sleeve_mom12_60_40,2024-04-01,-0.001440854513350321,1.67859077212328,-0.0025980096772731,0.0011571551639227792,0.0,0.0,False
2024-04-30,dual_sleeve_mom12_60_40,2024-04-01,0.00854831183894245,1.692939889493361,0.0088419032823212,-0.00029359144337874924,0.0,0.0,False
2024-05-06,dual_sleeve_mom12_60_40,2024-04-01,0.011486821100060838,1.712386387137128,0.0132516074886857,-0.0017647863886248619,0.0,0.0,False
2024-05-07,dual_sleeve_mom12_60_40,2024-04-01,-0.0032113912418279787,1.7068872444908505,-0.0050603457519874,0.0018489545101594215,0.0,0.0,False
2024-05-08,dual_sleeve_mom12_60_40,2024-04-01,-0.005133557264120495,1.69812484107786,-0.0030952140074035,-0.0020383432567169946,0.0,0.0,False
2024-05-09,dual_sleeve_mom12_60_40,2024-04-01,0.00932890864035994,1.713966492580201,0.008568524620873,0.0007603840194869405,0.0,0.0,False
2024-05-10,dual_sleeve_mom12_60_40,2024-04-01,0.0058230783383698085,1.7239470537358361,0.0052459277645122,0.0005771505738576083,0.0,0.0,False
2024-05-13,dual_sleeve_mom12_60_40,2024-04-01,0.013629156720312554,1.747442998308723,0.0124518410246965,0.0011773156956160543,0.0,0.0,False
2024-05-14,dual_sleeve_mom12_60_40,2024-04-01,-0.00236578386653772,1.7433089258556298,-0.0027978951974968,0.00043211133095908007,0.0,0.0,False
2024-05-15,dual_sleeve_mom12_60_40,2024-04-01,-0.0069000039580545776,1.7312800873671141,-0.0053899436015696,-0.0015100603564849773,0.0,0.0,False
2024-05-16,dual_sleeve_mom12_60_40,2024-04-01,-0.00371749887644537,1.7248440555875146,-0.0030834295876112,-0.0006340692888341697,0.0,0.0,False
2024-05-17,dual_sleeve_mom12_60_40,2024-04-01,0.0058442725575657,1.7349245143676653,0.0079050149091266,-0.0020607423515609,0.0,0.0,False
2024-05-20,dual_sleeve_mom12_60_40,2024-04-01,0.007636976524878195,1.748174092156327,0.0073759842469525,0.00026099227792569487,0.0,0.0,False
2024-05-21,dual_sleeve_mom12_60_40,2024-04-01,0.00498447481121604,1.7568878218843005,0.0029337361763537,0.00205073863486234,0.0,0.0,False
2024-05-22,dual_sleeve_mom12_60_40,2024-04-01,0.003773044019745029,1.7635166369740238,0.0011285204322049,0.002644523587540129,0.0,0.0,False
2024-05-23,dual_sleeve_mom12_60_40,2024-04-01,-0.0095195583609459,1.7467287374278506,-0.0103222330860109,0.0008026747250649998,0.0,0.0,False
2024-05-24,dual_sleeve_mom12_60_40,2024-04-01,0.006127892224057588,1.7574325028754725,0.0062536434577928,-0.00012575123373521186,0.0,0.0,False
2024-05-27,dual_sleeve_mom12_60_40,2024-04-01,0.01592320010668061,1.7854164522927434,0.0158982848282243,2.4915278456311758e-05,0.0,0.0,False
2024-05-28,dual_sleeve_mom12_60_40,2024-04-01,-0.007207029061871997,1.7725489040335252,-0.0063076484952517,-0.0008993805666202973,0.0,0.0,False
2024-05-29,dual_sleeve_mom12_60_40,2024-04-01,0.004581003382305243,1.7806689565582043,0.0025254946392576,0.002055508743047643,0.0,0.0,False
2024-05-30,dual_sleeve_mom12_60_40,2024-04-01,-0.011496393118428833,1.7601976862198287,-0.0137831492755456,0.0022867561571167662,0.0,0.0,False
2024-05-31,dual_sleeve_mom12_60_40,2024-04-01,7.879347899373635e-05,1.7603363783192425,-0.0018172725201268,0.0018960659991205363,0.0,0.0,False
2024-06-03,dual_sleeve_mom12_60_40,2024-04-01,-0.01200320455364056,1.7392067006870617,-0.009981239218832,-0.002021965334808559,0.0,0.0,False
2024-06-04,dual_sleeve_mom12_60_40,2024-04-01,0.014445807950517467,1.76433094667144,0.0145526014029619,-0.00010679345244443326,0.0,0.0,False
