trade_date,code,side,amount,price,value,commission,target_amount,reason
2025-07-01,600027.XSHG,buy,24900,5.47,136203.0,40.860899999999994,24900,
2025-07-01,600033.XSHG,buy,5500,3.54,19470.0,5.840999999999999,38600,
2025-07-01,600035.XSHG,buy,3100,4.23,13113.000000000002,5.0,32300,
2025-07-01,600350.XSHG,buy,900,10.66,9594.0,5.0,12800,
2025-07-01,600377.XSHG,buy,600,15.33,9198.0,5.0,8900,
2025-07-01,600717.XSHG,buy,3000,4.56,13679.999999999998,5.0,29900,
2025-07-01,600795.XSHG,buy,28100,4.86,136566.0,40.9698,28100,
2025-07-01,601009.XSHG,buy,11700,11.62,135954.0,40.786199999999994,11700,
2025-07-01,601018.XSHG,buy,3200,3.66,11712.0,5.0,37300,
2025-07-01,601228.XSHG,buy,2300,3.24,7452.000000000001,5.0,42100,
2025-07-01,601326.XSHG,buy,42300,3.23,136629.0,40.988699999999994,42300,
2025-07-01,601333.XSHG,buy,47200,2.89,136408.0,40.922399999999996,47200,
2025-07-01,601939.XSHG,buy,14400,9.47,136368.0,40.910399999999996,14400,
2025-07-01,601991.XSHG,buy,43100,3.17,136627.0,40.988099999999996,43100,
2025-07-01,601997.XSHG,buy,200,6.26,1252.0,5.0,21800,
2025-10-09,601326.XSHG,sell,1100,3.4,3740.0,5.0,41200,
2025-10-09,601939.XSHG,sell,14400,8.56,123264.0,36.9792,0,
2025-10-09,601991.XSHG,sell,43100,3.41,146971.0,44.0913,0,
2025-10-09,000543.XSHE,sell,19400,7.18,139292.0,41.7876,0,
2025-10-09,000429.XSHE,sell,10200,10.91,111282.0,33.3846,0,
2025-10-09,601228.XSHG,sell,42100,3.29,138509.0,41.552699999999994,0,
2025-10-09,600018.XSHG,sell,23900,5.47,130733.0,39.219899999999996,0,
2025-10-09,001213.XSHE,sell,33500,4.17,139695.0,41.9085,0,
2025-10-09,600021.XSHG,sell,15500,21.56,334180.0,100.25399999999999,0,
2025-10-09,600795.XSHG,sell,100,5.0,500.0,5.0,28000,
2025-10-09,000027.XSHE,sell,21300,6.69,142497.0,42.7491,0,
2025-10-09,601333.XSHG,sell,5200,3.33,17316.0,5.1948,42000,
2025-10-09,601009.XSHG,sell,11700,10.88,127296.00000000001,38.1888,0,
2025-10-09,000900.XSHE,sell,30300,4.1,124229.99999999999,37.26899999999999,0,
2025-10-09,000001.XSHE,buy,1000,11.33,11330.0,5.0,12300,
2025-10-09,000421.XSHE,buy,22400,6.25,140000.0,41.99999999999999,22400,
2025-10-09,000755.XSHE,buy,28900,4.84,139876.0,41.962799999999994,28900,
2025-10-09,000828.XSHE,buy,12400,11.28,139872.0,41.9616,12400,
2025-10-09,001872.XSHE,buy,7000,20.02,140140.0,42.041999999999994,7000,
2025-10-09,002807.XSHE,buy,3000,4.41,13230.0,5.0,31700,
2025-10-09,002839.XSHE,buy,32500,4.3,139750.0,41.925,32500,
2025-10-09,600011.XSHG,buy,700,7.06,4942.0,5.0,19800,
2025-10-09,600017.XSHG,buy,45600,3.07,139992.0,41.9976,45600,
2025-10-09,600020.XSHG,buy,4600,4.23,19458.000000000004,5.837400000000001,33100,
2025-10-09,600027.XSHG,buy,2600,5.09,13234.0,5.0,27500,
2025-10-09,600033.XSHG,buy,3100,3.36,10416.0,5.0,41700,
2025-10-09,600035.XSHG,buy,3100,3.95,12245.0,5.0,35400,
2025-10-09,600350.XSHG,buy,3500,8.59,30065.0,9.019499999999999,16300,
2025-10-09,600377.XSHG,buy,2200,12.56,27632.0,8.2896,11100,
2025-10-09,600717.XSHG,buy,100,4.66,466.0,5.0,30000,
2025-10-09,600803.XSHG,buy,7800,17.97,140166.0,42.0498,7800,
2025-10-09,600908.XSHG,buy,2200,5.88,12936.0,5.0,23800,
2025-10-09,601018.XSHG,buy,1200,3.64,4368.0,5.0,38500,
2025-10-09,601139.XSHG,buy,21100,6.62,139682.0,41.904599999999995,21100,
2025-10-09,601398.XSHG,buy,1300,7.25,9425.0,5.0,19300,
2025-10-09,601528.XSHG,buy,26400,5.3,139920.0,41.976,26400,
2025-10-09,601880.XSHG,buy,80000,1.75,140000.0,41.99999999999999,80000,
2025-10-09,601997.XSHG,buy,2400,5.77,13847.999999999998,5.0,24200,
2025-10-09,603689.XSHG,buy,16400,8.52,139728.0,41.9184,16400,
2026-01-05,601326.XSHG,sell,41200,3.49,143788.0,43.136399999999995,0,
2026-01-05,600011.XSHG,sell,500,7.46,3730.0,5.0,19300,
2026-01-05,601880.XSHG,sell,80000,1.61,128800.00000000001,38.64,0,
2026-01-05,000755.XSHE,sell,400,5.05,2020.0,5.0,28500,
2026-01-05,601139.XSHG,sell,21100,6.62,139682.0,41.904599999999995,0,
2026-01-05,600033.XSHG,sell,6900,4.13,28497.0,8.5491,34800,
2026-01-05,600803.XSHG,sell,7800,20.75,161850.0,48.55499999999999,0,
2026-01-05,603689.XSHG,sell,16400,8.12,133168.0,39.950399999999995,0,
2026-01-05,601398.XSHG,sell,19300,7.91,152663.0,45.798899999999996,0,
2026-01-05,000421.XSHE,sell,22400,6.9,154560.0,46.367999999999995,0,
2026-01-05,601528.XSHG,sell,1100,5.69,6259.0,5.0,25300,
2026-01-05,601333.XSHG,sell,42000,3.04,127680.0,38.303999999999995,0,
2026-01-05,002839.XSHE,sell,1000,4.56,4560.0,5.0,31500,
2026-01-05,002807.XSHE,sell,31700,4.57,144869.0,43.460699999999996,0,
2026-01-05,600350.XSHG,sell,16300,9.68,157784.0,47.33519999999999,0,
2026-01-05,601018.XSHG,sell,38500,3.64,140140.0,42.041999999999994,0,
2026-01-05,000001.XSHE,buy,300,11.42,3426.0,5.0,12600,
2026-01-05,000027.XSHE,buy,22000,6.53,143660.0,43.098,22000,
2026-01-05,000543.XSHE,buy,17700,8.13,143901.0,43.1703,17700,
2026-01-05,000548.XSHE,buy,26400,5.44,143616.0,43.084799999999994,26400,
2026-01-05,000828.XSHE,buy,900,10.78,9702.0,5.0,13300,
2026-01-05,001872.XSHE,buy,400,19.4,7759.999999999999,5.0,7400,
2026-01-05,002039.XSHE,buy,7900,18.15,143385.0,43.015499999999996,7900,
2026-01-05,600017.XSHG,buy,2400,3.0,7200.0,5.0,48000,
2026-01-05,600018.XSHG,buy,26400,5.45,143880.0,43.163999999999994,26400,
2026-01-05,600020.XSHG,buy,600,4.27,2561.9999999999995,5.0,33700,
2026-01-05,600027.XSHG,buy,1400,4.97,6958.0,5.0,28900,
2026-01-05,600035.XSHG,buy,1600,3.89,6224.0,5.0,37000,
2026-01-05,600377.XSHG,buy,800,12.08,9664.0,5.0,11900,
2026-01-05,600717.XSHG,buy,2200,4.47,9834.0,5.0,32200,
