canonical_model_id,report_status,return_source,total_return_pct,annualized_return_pct,max_drawdown_pct,annualized_volatility_pct,sharpe_ratio,observations,start_date,end_date,benchmark_total_return_pct,benchmark_annualized_return_pct,benchmark_max_drawdown_pct,benchmark_annualized_volatility_pct,excess_return_pct_points,annualized_excess_return_pct,max_drawdown_delta_pct_points,volatility_ratio,tracking_error_pct,information_ratio,beta_zero_rf,alpha_zero_rf_annualized_pct,benchmark_sharpe_ratio
airport_transport_cashflow_operating_state_v58,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
airport_transport_franchise_state_v58b,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_bank_power_financial_report_pit_panel,report_complete_validation_not_independent,v5c_bank_power_financial_report_pit_panel\current\v5c_bank_power_financial_report_factor_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_bank_power_industry_factor_weight_test,report_complete_validation_not_independent,v5c_bank_power_industry_factor_weight_test\current\v5c_bank_power_industry_factor_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_bank_power_single_factor_cross_section_test,report_complete_validation_not_independent,v5c_bank_power_single_factor_cross_section_test\current\v5c_bank_power_single_factor_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_bank_power_v5f_attribution,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_bank_special_mention_pre2021_train_test,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_closeout,archived_or_superseded,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_closeout_defense_addendum,archived_or_superseded,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_continuation_decision,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_core_infra_cashflow_field_repair,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_cross_sector_pre2021_factor_screen,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_cycle_sector_data_gate_queue,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_defense_overlay_exploration,report_complete_validation_not_independent,v5c_defense_overlay_exploration\runs\v5c_defense_equal_reference\daily_returns.csv,81.41640295000003,14.272978567948712,11.748909353603587,15.64564902248629,0.9313269875494081,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,30.404523888240732,3.773098405849408,-6.12237857080089,0.8870585150833147,8.495671125298829,0.4441201113133592,0.7774297881665941,6.176437541975191,0.6122188610288551
v5c_defense_overlay_formal_validation,report_complete_validation_not_independent,v5c_defense_overlay_formal_validation\current\reproducibility_rerun\v5c_defense_erc_weak_portfolio_equal_fallback_63d\daily_returns.csv,84.17473203999977,14.659892549813902,11.74890935360361,15.74747102266115,0.9478112406424722,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,33.162852978240466,4.1275132804517565,-6.122378570800867,0.8928314984953873,8.642692621317567,0.47757261090959907,0.778517588691314,6.519106219492933,0.6122188610288551
v5c_defense_overlay_pm_quant_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_erc_formal_validation,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_erc_forward_paper_tracking,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_erc_pm_quant_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_final_archive,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_financial_statement_expectation_layer,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_fixed_rule_risk_budget_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_forward_financial_statement_tracking,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_highway_capex_fcf_small_original_page_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_highway_ocf_risk_cap_rule_freeze,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_highway_ocf_risk_cap_v1_limited_engineering,report_complete_validation_not_independent,v5c_highway_ocf_risk_cap_v1_limited_engineering\current\v5c_highway_ocf_risk_cap_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_industry_knowledge_base_bank_power_p0,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_infra_capex_original_statement_extraction,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_infra_ocf_quality_fixed_rule_quant_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_key_metric_confidence_tilt_overlay,report_complete_validation_not_independent,v5c_key_metric_confidence_tilt_overlay\current\v5c_key_metric_confidence_tilt_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_key_weight_metric_prediction,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_low_capital_version_handoff,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_overheat_no_new_overweight_limited_engineering,report_complete_validation_not_independent,v5c_overheat_no_new_overweight_limited_engineering\current\v5c_overheat_no_new_overweight_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_overheat_overlay_pm_quant_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_overlay_engineering_comparison,report_complete_validation_not_independent,v5c_overlay_engineering_comparison\current\v5c_overlay_engineering_daily_nav.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_overlay_hypothesis_admission,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_overlay_quant_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_p0_local_data_gate,report_complete_validation_not_independent,v5c_p0_local_data_gate\current\v5c_p0_daily_nav_returns.csv,109.25462597100073,16.360689026815976,11.930340749658807,15.627727473639649,1.0481050073941298,1228,2021-05-06,2026-05-29,79.0073152516487,12.691730794800037,17.85070536080258,17.563658250923016,30.24731071935203,2.878611599678651,-5.920364611143771,0.8897763353382472,8.599632838388848,0.3347365700112801,0.7759838997421432,5.903027839051835,0.7686831311992974
v5c_p1_financial_quality_pit_panel,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_p2_valuation_and_crowding_state_panel,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_p3_state_governance_quant_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_p4_state_forward_observation_packet,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_power_specialist_combo_deep_dive,report_complete_validation_not_independent,v5c_power_specialist_combo_deep_dive\current\v5c_power_combo_formal_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_profit_taking_overheat_overlay,report_complete_validation_not_independent,v5c_profit_taking_overheat_overlay\current\v5c_profit_taking_overheat_daily_nav.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_risk_budget_overlay_engineering_comparison,report_complete_validation_not_independent,v5c_risk_budget_overlay_engineering_comparison\runs\v5c_risk_budget_equal_reference\daily_returns.csv,81.41640295000003,14.272978567948712,11.748909353603587,15.64564902248629,0.9313269875494081,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,30.404523888240732,3.773098405849408,-6.12237857080089,0.8870585150833147,8.495671125298829,0.4441201113133592,0.7774297881665941,6.176437541975191,0.6122188610288551
v5c_sidecar_observation_enhancement,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_sleeve_level_risk_attribution,report_complete_validation_not_independent,v5c_sleeve_level_risk_attribution\current\v57f_core_sleeve_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5c_sleeve_weighting_diagnostic,report_complete_validation_not_independent,v5c_sleeve_weighting_diagnostic\current\v5c_sleeve_weighting_daily_nav.csv,5231.917954291955,16.003292463742547,12.714247651474897,16.570968581196475,0.9788797890347737,6750,2021-10-08,2026-05-29,1085.9507921313468,9.672688288937724,17.871287924404477,17.631139478763227,4145.967162160608,5.4228694623453775,-5.15704027292958,0.9398694055569277,9.1329063847508,0.5937725882529503,0.8075159509071571,7.501334700142095,0.6124457684385323
v5c_sleeve_weighting_rigorous_test,report_complete_validation_not_independent,v5c_sleeve_weighting_rigorous_test\runs\v5c_equal_25_each_rigorous_open_execution\daily_returns.csv,81.41640295000003,14.272978567948712,11.748909353603587,15.64564902248629,0.9313269875494081,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,30.404523888240732,3.773098405849408,-6.12237857080089,0.8870585150833147,8.495671125298829,0.4441201113133592,0.7774297881665941,6.176437541975191,0.6122188610288551
v5c_topx_capital_rigorous_test,report_complete_validation_not_independent,v5c_topx_capital_rigorous_test\runs\v5c_top3_per_sleeve_capital_50w_open_execution\daily_returns.csv,34.33718419999976,6.835591285333464,7.90530772529785,9.804195163969458,0.7234983464233142,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,-16.67469486175954,-3.7047977773747305,-9.965980199106628,0.555866668825204,10.509271190075388,-0.35252661296564697,0.4769798916833634,1.94283442346525,0.6122188610288551
v5d_baostock_5min_data_gate,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_closeout,archived_or_superseded,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_free_minute_source_audit,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l2_conservative_slippage_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l2_execution_cost_broker_paper_review,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l2_liquidity_instant_fill_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l2_order_scheduling_pm_quant_review,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l3_1_unfilled_remediation,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l3_intraday_execution_engineering,report_complete_validation_not_independent,v5d_l3_intraday_execution_engineering\current\runs\v57f_frozen\l3_default_exception\daily_returns.csv,79.30336791500012,13.973480836256535,11.679482725028478,15.663837891118792,0.913676823685176,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,28.29148885324082,3.513568884558834,-6.191805199375999,0.8880897660577551,8.474412595636629,0.41460913602058136,0.778924935073804,5.900763249797468,0.6122188610288551
v5d_l3_intraday_execution_policy_spec,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l3_pm_quant_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_l4_rebalance_neighborhood_order_completion,archived_or_superseded,v5d_l4_rebalance_neighborhood_order_completion\current\runs\v57f_frozen\l4_d0_d1_completion\daily_returns.csv,79.12861239500037,13.948588905623538,11.679482725028478,15.682158462355664,0.9114037564877644,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,28.116733333241072,3.494661365909245,-6.191805199375999,0.8891284841507854,8.463979469677223,0.412886323558452,0.7801319858547298,5.868821855872324,0.6122188610288551
v5d_minute_execution_audit,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_minute_execution_robustness,report_complete_validation_not_independent,v5d_minute_execution_robustness\current\runs\v57f_frozen\bar_0935\daily_returns.csv,79.06803380500054,13.939955777969338,11.738563403150792,15.636347719214363,0.9131120498193022,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,28.056154743241237,3.4796207510611064,-6.132724521253685,0.8865311607845651,8.506458164076063,0.40905635270811314,0.7766673565479194,5.891192712831826,0.6122188610288551
v5d_order_scheduling_engineering_test,report_complete_validation_not_independent,v5d_order_scheduling_engineering_test\current\runs\v57f_frozen\l2_size_aware\daily_returns.csv,79.30336791500012,13.973480836256535,11.679482725028478,15.663837891118792,0.913676823685176,1125,2021-10-08,2026-05-29,51.0118790617593,9.672688288937747,17.871287924404477,17.63767412910389,28.29148885324082,3.513568884558834,-6.191805199375999,0.8880897660577551,8.474412595636629,0.41460913602058136,0.778924935073804,5.900763249797468,0.6122188610288551
v5d_order_scheduling_policy_spec,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5d_yixin_api_capability_probe,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_511360_cash_proxy_forward_stress_packet,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_511360_cash_proxy_limited_engineering,report_complete_validation_not_independent,v5e_511360_cash_proxy_limited_engineering\current\v5e_511360_cash_proxy_daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_511360_cash_proxy_limited_engineering_spec,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_511360_cash_proxy_pm_quant_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_511360_forward_paper_tracking,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_511360_pit_data_audit,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_capital_sensitivity_test,report_complete_validation_not_independent,v5e_capital_sensitivity_test\current\runs\50w\v57f_repaired_baseline\daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_cash_drag_robustness_packet,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_cash_policy_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_cash_proxy_asset_data_gate,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_daily_momentum_diagnostic_addendum,report_complete_validation_not_independent,v5e_daily_momentum_diagnostic_addendum\current\v5e_daily_momentum_nav_proxy_comparison.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_formal_validation_forward_packet,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_forward_paper_continuation_v5f_prep,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_forward_paper_daily_packet,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_full_holding_5min_data_gate,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_full_holding_5min_momentum_research,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_full_holding_rolling_intraday_research,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_full_intraday_nav_engineering_test,report_complete_validation_not_independent,v5e_full_intraday_nav_engineering_test\current\runs\v57f_repaired_baseline\daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_historical_closeout_governance_packet,archived_or_superseded,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_holding_period_exit_pm_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_limited_engineering_loop,report_complete_validation_not_independent,v5e_limited_engineering_loop\current\runs\v57f_repaired_baseline\daily_returns.csv,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_long_horizon_momentum_diagnostic,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_momentum_addenda_closeout_packet,archived_or_superseded,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_pm_quant_formal_review,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_post_exit_5min_monitoring_audit_packet,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_post_exit_5min_monitoring_data_gate,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_profit_lock_execution_robust_formal_review,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_profit_lock_main_20pct_sell50,archived_or_superseded,v5e_limited_engineering_loop\current\runs\v5e_profit_lock_main_20pct_sell50\daily_returns.csv,109.27997033599985,16.363580997611106,11.32306593274266,14.58551644438483,1.1124075139262397,1228,2021-05-06,2026-05-29,79.0073152516487,12.691730794800037,17.85070536080258,17.563658250923016,30.272655084351143,2.7241502675945375,-6.527639428059919,0.8304372720084281,8.38951600560598,0.32470887066360277,0.730731888856191,6.35950882955181,0.7686831311992974
v5e_profit_lock_main_forward_paper_execution_tracking,execution_only_no_strategy_nav,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_profit_lock_model_comparison,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_quant_spec_single_name_exit,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_reasonable_momentum_range_test,performance_data_unavailable,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
v5e_short_financing_etf_cash_proxy_selection_gate,diagnostic_only_no_nav_claim,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,
