trade_date,code,side,amount,price,value,commission,target_amount,reason
2026-01-06,600018.XSHG,buy,11600,5.43,62988.0,18.8964,20200,
2026-01-06,600020.XSHG,buy,400,4.26,1704.0,5.0,32900,
2026-01-06,600027.XSHG,buy,500,5.01,2505.0,5.0,27900,
2026-01-06,600035.XSHG,buy,500,3.91,1955.0,5.0,35800,
2026-01-06,600377.XSHG,buy,500,12.01,6005.0,5.0,11500,
2026-01-06,600717.XSHG,buy,800,4.5,3600.0,5.0,31000,
2026-01-06,600795.XSHG,buy,400,5.01,2004.0,5.0,27900,
2026-01-06,601000.XSHG,buy,16300,3.85,62755.0,18.8265,28500,
2026-01-06,601006.XSHG,buy,12200,5.16,62952.0,18.885599999999997,21300,
2026-01-06,601298.XSHG,buy,7500,8.39,62925.00000000001,18.8775,13100,
2026-01-06,601860.XSHG,buy,22700,2.77,62879.0,18.863699999999998,39700,
2026-01-06,601991.XSHG,buy,17600,3.55,62480.0,18.744,31000,
2026-01-06,603323.XSHG,buy,12400,5.06,62743.99999999999,18.823199999999996,21700,
2026-01-07,000001.XSHE,sell,100,11.66,1166.0,5.0,12100,
2026-01-07,600033.XSHG,sell,1300,4.07,5291.0,5.0,34900,
2026-01-07,002839.XSHE,sell,100,4.58,458.0,5.0,31000,
2026-01-07,000027.XSHE,buy,4700,6.64,31208.0,9.3624,21400,
2026-01-07,000543.XSHE,buy,3900,8.13,31707.000000000004,9.5121,17400,
2026-01-07,000548.XSHE,buy,5700,5.46,31122.0,9.336599999999999,26000,
2026-01-07,000828.XSHE,buy,100,11.1,1110.0,5.0,12800,
2026-01-07,001872.XSHE,buy,200,19.38,3876.0,5.0,7300,
2026-01-07,002039.XSHE,buy,1800,18.11,32598.0,9.779399999999999,7800,
2026-01-07,600011.XSHG,buy,100,7.42,742.0,5.0,19100,
2026-01-07,600017.XSHG,buy,300,3.03,908.9999999999999,5.0,46900,
2026-01-07,600018.XSHG,buy,5700,5.48,31236.000000000004,9.370800000000001,25900,
2026-01-07,600020.XSHG,buy,300,4.28,1284.0,5.0,33200,
2026-01-07,600027.XSHG,buy,400,5.02,2007.9999999999998,5.0,28300,
2026-01-07,600035.XSHG,buy,300,3.93,1179.0,5.0,36100,
2026-01-07,600377.XSHG,buy,300,11.96,3588.0000000000005,5.0,11800,
2026-01-07,600717.XSHG,buy,300,4.54,1362.0,5.0,31300,
2026-01-07,600795.XSHG,buy,500,4.99,2495.0,5.0,28400,
2026-01-07,600908.XSHG,buy,100,5.96,596.0,5.0,23800,
2026-01-07,601000.XSHG,buy,7700,3.92,30184.0,9.0552,36200,
2026-01-07,601006.XSHG,buy,6000,5.19,31140.000000000004,9.342,27300,
2026-01-07,601298.XSHG,buy,3600,8.49,30564.0,9.1692,16700,
2026-01-07,601528.XSHG,buy,100,5.61,561.0,5.0,25300,
2026-01-07,601860.XSHG,buy,11200,2.79,31248.0,9.3744,50900,
2026-01-07,601991.XSHG,buy,8100,3.63,29403.0,8.8209,39100,
2026-01-07,601997.XSHG,buy,100,5.92,592.0,5.0,24000,
